"applicant_id","cohort","selected","variable","raw_value","rule","severity","action"
100892,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
100892,"A_2022",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
100893,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
100894,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100894,"A_2020",1,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100894,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100894,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100894,"A_2020",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
100895,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100895,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100896,"A_2020",0,"years_in_school","years_in_school=6; baseline_age=13; followup_age=15; age_change=2; highest_grade=9","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100896,"A_2020",0,"years_in_school","years_in_school=6; baseline_age=13; followup_age=15; age_change=2; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
100897,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100898,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100898,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100898,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100899,"B_2018",1,"years_in_school","years_in_school=5; baseline_age=11; followup_age=14; age_change=3; highest_grade=9","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100899,"B_2018",1,"years_in_school","years_in_school=5; baseline_age=11; followup_age=14; age_change=3; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
100899,"B_2018",1,"mother_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100899,"B_2018",1,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100899,"B_2018",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
100900,"A_2022",0,"age_at_survey","baseline=14; followup=14; change=0","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
100900,"A_2022",0,"years_in_school","years_in_school=3; baseline_age=14; followup_age=14; age_change=0; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
100900,"A_2022",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
100901,"A_2020",1,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100901,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100901,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100903,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100903,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100903,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
100904,"B_2018",1,"age_at_survey","baseline=11; followup=16; change=5","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
100904,"B_2018",1,"years_in_school","years_in_school=6; baseline_age=11; followup_age=16; age_change=5; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
